Date,Species Name,Transect,Location (m),#Plants,#Inflorescences,Flowers/Inf,#Flowers,Method,Notes on Plant Distribution,Notes on Visitation,Name,Picture,,
03/06/2015,Amsinckia intermedia,BRS,9,14,16,1.6,25,Direct,,,Saul G,,,
03/06/2015,Erodium cicutarium,BRS,9,18,105,1.0,110,Direct,,,Saul G,,,
03/06/2015,Amsinckia intermedia,BRS,10,3,9,3.4,31,Direct,,,Saul G,,,
03/06/2015,Erodium cicutarium,BRS,10,15,74,1.0,74,Direct,,,Saul G,,,
03/06/2015,Erodium cicutarium,BRS,11,10,83,1.1,91,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,12,4,5,1.4,7,Direct,,,Saul G,,,
03/06/2015,Erodium cicutarium,BRS,12,13,37,1.1,42,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,13,14,69,1.4,97,Direct,,,Saul G,,,
03/06/2015,Erodium cicutarium,BRS,13,2,2,1.0,2,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,14,8,148,1.0,154,Estimate,,,Saul G,,,
03/06/2015,Camissonia bistorta,BRS,14,6,NA,NA,8,Direct,,,Saul G,,,
03/06/2015,Camissonia bistorta,BRS,15,1,NA,NA,8,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,16,2,10,1.4,14,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,17,5,10,1.1,11,Direct,,,Saul G,,,
03/06/2015,Dichelostemma capitatum,BRS,17,1,2,1.5,3,Direct,A few others within a few meters,,Saul G,,,
03/06/2015,Dichelostemma capitatum,BRS,18,1,1,2.0,2,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,18,5,6,1.2,7,Direct,,,Saul G,,,
03/06/2015,Dichelostemma capitatum,BRS,19,3,3,2.0,6,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,19,6,6,1.3,8,Direct,,,Saul G,,,
03/06/2015,Dichelostemma capitatum,BRS,20,4,4,2.0,8,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,20,4,13,1.8,24,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,21,7,12,1.5,18,Direct,,,Saul G,,,
03/06/2015,Camissonia bistorta,BRS,21,7,NA,NA,22,Direct,,,Saul G,,,
03/06/2015,Acmispon glaber,BRS,21,1,16,1.9,31,Direct,,,Saul G,,,
03/06/2015,Cryptantha species,BRS,21,1,1,1.0,1,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,22,6,24,1.4,34,Direct,,,Saul G,,,
03/06/2015,Camissonia bistorta,BRS,22,3,NA,NA,8,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,23,3,9,1.7,15,Direct,,,Saul G,,,
03/06/2015,Acmispon glaber,BRS,23,1,5,1.8,9,Direct,,,Saul G,,,
03/06/2015,Cryptantha species,BRS,23,1,2,5.5,11,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,24,10,140,1.2,162,Estimate,Clustered together,,Saul G,,,
03/06/2015,Amsinckia intermedia,BRS,24,1,5,3.2,16,Direct,,,Saul G,,,
03/06/2015,Camissonia bistorta,BRS,24,1,NA,NA,1,Direct,,,Saul G,,,
03/06/2015,Amsinckia intermedia,BRS,25,40,72,2.0,144,Estimate,Several in a patch,,Saul G,,,
03/06/2015,Phacelia distans,BRS,25,15,27,1.2,32,Direct,,,Saul G,,,
03/06/2015,Cryptantha species,BRS,25,12,16,6.6,105,Direct,Solitary,,Saul G,,,
03/06/2015,Amsinckia intermedia,BRS,26,1,3,1.7,5,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,26,1,1,3.0,3,Direct,,,Saul G,,,
03/06/2015,Camissonia bistorta,BRS,27,3,NA,NA,3,Direct,Solitary,,Saul G,,,
03/06/2015,Amsinckia intermedia,BRS,28,1,1,1.0,1,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,28,10,16,1.4,23,Direct,,,Saul G,,,
03/06/2015,Erodium cicutarium,BRS,28,1,1,2.0,2,Direct,Solitary,,Saul G,,,
03/06/2015,Phacelia distans,BRS,29,4,4,1.8,7,Direct,,,Saul G,,,
03/06/2015,Camissonia bistorta,BRS,30,1,1,1.0,1,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,31,1,1,1.0,1,Direct,,,Saul G,,,
03/06/2015,Phacelia minor,BRS,32,1,2,1.0,2,Direct,Solitary,,Saul G,,,
03/06/2015,Acmispon glaber,BRS,35,1,72,1.2,88,Estimate,Solitary,,Saul G,,,
03/06/2015,Solanum umbelliferum,BRS,36,1,24,2.3,54,Direct,Several others nearby,,Saul G,,,
03/06/2015,Amsinckia intermedia,BRS,36,1,2,2.0,4,Direct,,,Saul G,,,
03/06/2015,Solanum umbelliferum,BRS,38,1,2,2.0,4,Direct,,,Saul G,,,
03/06/2015,Solanum umbelliferum,BRS,39,12,160,2.5,400,Estimate,Took avg flw/inf for each segment,,Saul G,,,
03/06/2015,Solanum umbelliferum,BRS,40,4,120,2.3,276,Estimate,Took avg flw/inf for each segment,,Saul G,,,
03/06/2015,Solanum umbelliferum,BRS,41,11,70,1.5,105,Estimate,Took avg flw/inf for each segment,,Saul G,,,
03/06/2015,Solanum umbelliferum,BRS,42,4,38,1.7,65,Estimate,Took avg flw/inf for each segment,,Saul G,,,
03/06/2015,Phacelia minor,BRS,42,1,1,1.0,1,Direct,A few others nearby (within a few meters),,Saul G,,,
03/06/2015,Cryptantha species,BRS,42,1,3,3.3,10,Direct,Solitary,,Saul G,,,
03/06/2015,Solanum umbelliferum,BRS,43,2,2,1.5,3,Direct,,,Saul G,,,
03/06/2015,Phacelia minor,BRS,43,1,2,1.0,2,Direct,,,Saul G,,,
03/06/2015,Cryptantha species,BRS,43,1,1,2.0,2,Direct,,,Saul G,,,
03/06/2015,Phacelia distans,BRS,50,1,25,1.8,46,Direct,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,1,8,NA,NA,39,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,1,5,17,2.4,40,Direct,,,Saul G,,,
03/10/2015,Solanum umbelliferum,BSS,1,1,41,3.1,127,Estimate,,,Saul G,SU031015a*,SU031015b*,
03/10/2015,Erodium cicutarium,BSS,1,7,16,2.0,32,Direct,,,Saul G,,,
03/10/2015,Erodium cicutarium,BSS,2,9,26,1.5,40,Direct,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,2,7,NA,NA,84,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,2,6,31,3.1,96,Estimate,,,Saul G,CRS031015,,
03/10/2015,Camissoniopsis bistorta,BSS,3,8,NA,NA,53,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,3,9,236,3.1,732,Estimate,,,Saul G,,,
03/10/2015,Erodium cicutarium,BSS,3,6,8,2.4,19,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,4,15,102,3.1,316,Estimate,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,4,7,NA,NA,63,Direct,,,Saul G,,,
03/10/2015,Erodium cicutarium,BSS,4,22,36,1.8,66,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,5,8,192,3.1,595,Estimate,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,5,13,NA,NA,104,Direct,,,Saul G,,,
03/10/2015,Erodium cicutarium,BSS,5,14,35,1.6,55,Direct,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,6,9,NA,NA,117,Direct,,,Saul G,,,
03/10/2015,Erodium cicutarium,BSS,6,8,20,2.1,42,Direct,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,7,11,NA,NA,109,Direct,,,Saul G,,,
03/10/2015,Erodium cicutarium,BSS,7,7,11,2.1,23,Direct,,,Saul G,,,
03/10/2015,Amsinckia intermedia,BSS,8,1,13,3.6,47,Direct,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,8,6,NA,NA,75,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,8,4,40,3.1,124,Estimate,,,Saul G,,,
03/10/2015,Erodium cicutarium,BSS,8,6,7,1.9,13,Direct,,,Saul G,,,
03/10/2015,Nuttallanthus texanus,BSS,8,2,2,8.0,16,Direct,,,Saul G,NT031015,,
03/10/2015,Amsinckia intermedia,BSS,9,1,19,4.8,92,Direct,,,Saul G,AI031015,,
03/10/2015,Cryptantha species,BSS,9,7,20,1.7,34,Direct,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,9,5,NA,NA,17,Direct,,,Saul G,CB031015,,
03/10/2015,Erodium cicutarium,BSS,9,7,12,1.4,17,Direct,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,10,10,NA,NA,56,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,10,7,46,3.1,143,Estimate,,,Saul G,,,
03/10/2015,Erodium cicutarium,BSS,10,3,3,1.7,5,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,10,16,,,,Estimate,,,Saul G,AA031015,,
03/10/2015,Erodium cicutarium,BSS,11,12,24,1.5,35,Direct,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,11,2,NA,NA,5,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,11,6,30,3.1,93,Estimate,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,11,25,,,,Estimate,,,Saul G,,,
03/10/2015,Erodium cicutarium,BSS,12,4,11,1.0,11,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,12,13,,,,Estimate,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,12,3,13,2.2,29,Direct,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,12,2,NA,NA,6,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,13,13,,,,Estimate,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,13,1,3,3.7,11,Direct,,,Saul G,,,
03/10/2015,Erodium cicutarium,BSS,13,1,8,1.3,10,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,14,5,,,,Estimate,,,Saul G,,,
03/10/2015,Solanum umbelliferum,BSS,14,1,13,2.9,38,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,14,1,26,3.1,81,Estimate,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,15,2,,,,Estimate,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,15,1,NA,NA,5,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,15,1,13,2.8,37,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,16,2,,,,Estimate,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,17,3,,,,Estimate,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,18,7,,,,Estimate,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,18,1,1,1.0,1,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,19,5,,,,Estimate,,,Saul G,,,
03/10/2015,Solanum umbelliferum,BSS,19,1,33,2.1,68,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,18,1,10,2.6,26,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,20,3,,,,Estimate,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,21,13,,,,Estimate,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,21,1,1,3.0,3,Direct,,,Saul G,,,
03/10/2015,Solanum umbelliferum,BSS,21,2,10,1.4,14,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,22,8,20,3.1,62,Estimate,,,Saul G,,,
03/10/2015,Solanum umbelliferum,BSS,22,2,20,1.2,24,Direct,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,22,1,NA,NA,4,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,22,10,,,,Estimate,,,Saul G,,,
03/10/2015,Amsinckia intermedia,BSS,22,1,4,2.8,11,Direct,,,Saul G,,,
03/10/2015,Sisymbrium irio,BSS,22,4,26,6.3,151,Estimate,,,Saul G,,,
03/10/2015,Phacelia minor,BSS,23,2,3,1.7,5,Direct,,,Saul G,PM031015a,PM031015b,
03/10/2015,Cryptantha species,BSS,23,14,28,3.1,87,Estimate,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,23,2,NA,NA,7,Direct,,,Saul G,,,
03/10/2015,Sisymbrium irio,BSS,23,5,18,6.3,119,Estimate,,Fly on flower,Saul G,,,
03/10/2015,Sisymbrium orientale,BSS,23,1,4,1.3,5,Direct,Solitary,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,23,23,,,,Estimate,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,24,1,NA,NA,1,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,24,,,,,Estimate,,,Saul G,,,
03/10/2015,Sisymbrium irio,BSS,25,3,31,6.3,205,Estimate,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,25,2,7,2.7,19,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,25,,,,,Estimate,,,Saul G,,,
03/10/2015,Sisymbrium irio,BSS,26,1,3,7.3,22,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,26,,,,,Estimate,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,27,1,5,3.2,16,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,27,,,,,Estimate,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,28,2,7,2.6,18,Direct,,,Saul G,,,
03/10/2015,Sisymbrium species,BSS,28,1,1,3.0,3,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,28,,,,,Estimate,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,29,2,7,2.1,15,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,29,,,,,Estimate,,,Saul G,,,
03/10/2015,Sisymbrium orientale,BSS,30,2,16,1.4,23,Direct,,,Saul G,,,
03/10/2015,Sisymbrium irio,BSS,30,2,7,6.3,46,Estimate,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,30,4,12,3.1,37,Estimate,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,30,,,,,Estimate,,,Saul G,,,
03/10/2015,Lobularia maritima,BSS,31,1,49,28.8,1411,Estimate,,,Saul G,,,
03/10/2015,Sisymbrium irio,BSS,31,1,29,6.3,191,Estimate,,,Saul G,,,
03/10/2015,Sisymbrium orientale,BSS,31,2,10,2.7,27,Direct,,,Saul G,SO031015,,
03/10/2015,Solanum umbelliferum,BSS,31,1,10,1.2,12,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,31,1,4,2.0,8,Direct,,,Saul G,,,
03/10/2015,Solanum umbelliferum,BSS,32,1,68,1.3,89,Estimate,,,Saul G,,,
03/10/2015,Sisymbrium orientale,BSS,32,1,1,1.0,1,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,32,,,,,Estimate,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,33,5,13,2.6,34,Direct,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,33,1,NA,NA,5,Direct,,,Saul G,,,
03/10/2015,Acmispon glaber,BSS,33,1,20,2.5,49,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,34,1,4,1.8,7,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,35,5,9,2.3,21,Direct,,,Saul G,,,
03/10/2015,Solanum umbelliferum,BSS,35,1,72,1.4,98,Estimate,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,35,,,,,Estimate,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,36,2,12,0.4,5,Direct,,,Saul G,,,
03/10/2015,Sisymbrium orientale,BSS,36,1,1,4.0,4,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,36,,,,,Estimate,,,Saul G,,,
03/10/2015,Sisymbrium orientale,BSS,37,1,1,4.0,4,Direct,,,Saul G,,,
03/10/2015,Solanum umbelliferum,BSS,38,2,11,1.5,17,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,38,4,14,1.9,27,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,38,,,,,Estimate,,,Saul G,,,
03/10/2015,Amsinckia intermedia,BSS,39,1,2,2.0,4,Direct,,,Saul G,,,
03/10/2015,Amsinckia intermedia,BSS,40,5,13,3.5,46,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,40,,,,,Estimate,,,Saul G,,,
03/10/2015,Amsinckia intermedia,BSS,41,7,10,4.0,40,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,41,6,15,2.3,35,Direct,,,Saul G,,,
03/10/2015,Penstemon spectabilis,BSS,41,1,14,1.3,18,Direct,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,41,,,,,Estimate,,,Saul G,,,
03/10/2015,Sisymbrium orientale,BSS,43,2,7,1.9,13,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,43,13,46,3.1,143,Estimate,,,Saul G,,,
03/10/2015,Sisymbrium irio,BSS,43,2,4,6.3,26,Estimate,,,Saul G,,,
03/10/2015,Apiastrum angustifolium,BSS,43,,,,,Estimate,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,44,1,1,2.0,2,Direct,,,Saul G,,,
03/10/2015,Penstemon spectabilis,BSS,45,1,59,1.2,68,Direct,,,Saul G,PS031015a,PS031015b,
03/10/2015,Cryptantha species,BSS,46,4,22,1.8,39,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,47,22,41,3.1,127,Estimate,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,48,14,73,3.1,226,Estimate,,,Saul G,,,
03/10/2015,Solanum umbelliferum,BSS,48,1,74,1.5,112,Estimate,,,Saul G,,,
03/10/2015,Camissoniopsis bistorta,BSS,48,1,NA,NA,2,Direct,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,49,29,101,3.1,313,Estimate,,,Saul G,,,
03/10/2015,Cryptantha species,BSS,50,15,50,3.1,155,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,4,,,,,Estimate,"Spread throughout open spaces, clusters of tiny flowers.",,Saul G,AA031115a,,
03/11/2015,Eriodictyon trichocalyx,USS,"5, Off Transect",1,9,6.3,57,Direct,4 meters east of transect,,Saul G,ET031115*,,
03/11/2015,Apiastrum angustifolium,USS,10,,,,,Estimate,"Spread throughout open spaces, clusters of tiny flowers.",,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,13,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,18,,,,,Estimate,,,Saul G,AA031115b,,
03/11/2015,Apiastrum angustifolium,USS,22,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,23,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,24,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,25,,,,,Estimate,,,Saul G,,,
03/11/2015,Marah macrocarpa,USS,"25, Off Transect",,,,,Estimate,10 meters East of transect. One big patch/vine.,,Saul G,MM031115a,MM031115b,
03/11/2015,Apiastrum angustifolium,USS,26,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,27,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,28,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,29,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,30,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,31,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,32,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,33,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,34,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,35,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,36,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,37,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,38,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,39,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,40,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,41,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,42,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,43,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,44,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,45,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,46,,,,,Estimate,,,Saul G,,,
03/11/2015,Apiastrum angustifolium,USS,47,,,,,Estimate,,,Saul G,,,
03/11/2015,Erodium cicutarium,NNG,1,2,2,1.5,3,Direct,"Solitary, others spread out in the area (several meters away)",,Saul G,EC31115,,
03/11/2015,Erodium cicutarium,NNG,4,3,3,1.3,4,Direct,Solitary,,Saul G,,,
03/11/2015,Amsinckia intermedia,NNG,42,2,3,3.7,11,Direct,"Others nearby, a few meters away (but  spread out)",,Saul G,AI031115,,
03/11/2015,Amsinckia intermedia,NNG,43,2,2,5.0,10,Direct,,,Saul G,,,
03/12/2015,Erodium cicutarium,BRS a (West to East),1,21,23,1.5,34,Direct,,,Saul G,,,
03/12/2015,Amsinckia intermedia,BRS  a,1,6,24,2.8,68,Direct,, ,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,1,1,1,1.0,1,Direct,,,Saul G,,,
03/12/2015,Erodium cicutarium,BRS  a,2,1,1,1.0,1,Direct,,,Saul G,EC031215,,
03/12/2015,Amsinckia intermedia,BRS  a,2,9,22,2.5,55,Direct,,,Saul G,AI031215,,
03/12/2015,Phacelia distans,BRS  a,2,6,7,2.0,14,Direct,,,Saul G,,,
03/12/2015,Erodium cicutarium,BRS  a,3,9,70,1.4,98,Direct,,,Saul G,,,
03/12/2015,Amsinckia intermedia,BRS  a,3,8,42,3.2,134,Direct,,,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,3,2,6,1.7,10,Direct,,,Saul G,,,
03/12/2015,Erodium cicutarium,BRS  a,4,22,161,1.3,211,Estimate,,,Saul G,,,
03/12/2015,Amsinckia intermedia,BRS  a,4,2,2,1.0,2,Direct,,,Saul G,,,
03/12/2015,Erodium cicutarium,BRS  a,5,26,117,1.2,139,Direct,,,Saul G,,,
03/12/2015,Amsinckia intermedia,BRS  a,6,1,3,2.3,7,Direct,,,Saul G,,,
03/12/2015,Erodium cicutarium,BRS  a,6,31,89,1.4,128,Direct,,,Saul G,,,
03/12/2015,Amsinckia intermedia,BRS  a,7,2,23,4.3,100,Direct,,Bee visiting,Saul G,,,
03/12/2015,Erodium cicutarium,BRS  a,7,16,33,1.7,57,Direct,,,Saul G,,,
03/12/2015,Erodium cicutarium,BRS  a,8,26,97,1.4,133,Direct,,Bee (no pollen bags),Saul G,,,
03/12/2015,Amsinckia intermedia,BRS  a,9,6,7,1.3,9,Direct,,,Saul G,,,
03/12/2015,Erodium cicutarium,BRS  a,9,41,252,0.1,32,Direct,,,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,10,3,7,1.7,12,Direct,,,Saul G,,,
03/12/2015,Amsinckia intermedia,BRS  a,10,2,8,3.0,24,Direct,,,Saul G,,,
03/12/2015,Erodium cicutarium,BRS  a,10,42,176,1.2,208,Direct,,,Saul G,,,
03/12/2015,Cryptantha species,BRS  a,11,1,3,2.3,7,Direct,,,Saul G,,,
03/12/2015,Erodium cicutarium,BRS  a,11,21,228,1.4,330,Estimate,,,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,12,14,31,1.6,49,Direct,,,Saul G,,,
03/12/2015,Erodium cicutarium,BRS  a,12,34,51,1.9,96,Direct,,,Saul G,,,
03/12/2015,Camissoniopsis bistorta,BRS  a,13,1,8,1.0,8,Direct,,,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,13,14,98,1.4,141,Direct,,,Saul G,,,
03/12/2015,Erodium cicutarium,BRS  a,13,3,5,1.8,9,Direct,,,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,14,11,303,0.7,223,Estimate,,Bee (no pollen bags),Saul G,,,
03/12/2015,Camissoniopsis bistorta,BRS  a,14,4,12,1.0,12,Direct,,,Saul G,CB031215,,
03/12/2015,Phacelia distans,BRS  a,15,3,6,1.3,8,Direct,,,Saul G,,,
03/12/2015,Camissoniopsis bistorta,BRS  a,15,1,7,1.0,7,Direct,,,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,16,5,16,1.8,28,Direct,,,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,17,9,43,1.4,59,Direct,,,Saul G,,,
03/12/2015,Dichelostemma capitatum,BRS  a,17,2,2,2.5,5,Direct,,,Saul G,DC031215,,
03/12/2015,Erodium cicutarium,BRS  a,17,1,3,2.0,6,Direct,,,Saul G,,,
03/12/2015,Dichelostemma capitatum,BRS  a,18,1,1,2.0,2,Direct,,,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,18,14,91,1.3,121,Direct,,"Bumble Bee (mostly black, small yellow bands)",Saul G,,,
03/12/2015,Dichelostemma capitatum,BRS  a,19,2,2,2.5,5,Direct,,,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,19,12,49,1.4,69,Direct,,Multiple Bees,Saul G,,,
03/12/2015,Dichelostemma capitatum,BRS  a,20,1,1,2.0,2,Direct,,,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,20,17,72,1.2,85,Direct,,Multiple Bees,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,21,22,116,1.1,130,Direct,,,Saul G,PD031215,,
03/12/2015,Camissoniopsis bistorta,BRS  a,21,7,32,1.0,32,Direct,,,Saul G,,,
03/12/2015,Acmispon glaber,BRS  a,22,1,27,1.7,47,Direct,,,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,22,19,98,1.3,125,Direct,,,Saul G,,,
03/12/2015,Camissoniopsis bistorta,BRS  a,22,2,4,1.0,4,Direct,,,Saul G,,,
03/12/2015,Cryptantha species,BRS  a,23,1,3,2.7,8,Direct,,,Saul G,CRS031215,,
03/12/2015,Phacelia distans,BRS  a,23,8,145,1.4,207,Estimate,,"Bumble Bee (mostly black, small yellow bands)",Saul G,,,
03/12/2015,Acmispon glaber,BRS  a,23,1,24,2.0,48,Direct,,,Saul G,,,
03/12/2015,Erodium cicutarium,BRS  a,24,5,7,1.1,8,Direct,,,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,24,23,261,1.3,336,Estimate,,Multiple Bees (w/ blue pollen bags),Saul G,,,
03/12/2015,Amsinckia menzeisii,BRS  a,24,3,25,2.9,72,Direct,,,Saul G,,,
03/12/2015,Camissoniopsis bistorta,BRS  a,24,2,2,1.0,2,Direct,,,Saul G,,,
03/12/2015,Amsinckia intermedia,BRS  a,25,36,150,3.2,480,Estimate,,,Saul G,,,
03/12/2015,Camissoniopsis bistorta,BRS  a,25,1,1,1.0,1,Direct,,,Saul G,,,
03/12/2015,Phacelia distans,BRS  a,25,8,60,1.5,89,Direct,,,Saul G,,,
